case,activity,start_time,end_time
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:17:24,2019-10-05 03:17:31
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:17:31,2019-10-05 03:17:57
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:17:57,2019-10-05 03:18:00
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:18:00,2019-10-05 03:18:05
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:18:05,2019-10-05 03:18:18
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:18:18,2019-10-05 03:18:37
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:18:20,2019-10-05 03:18:32
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:18:32,2019-10-05 03:18:35
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:18:35,2019-10-05 03:19:15
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:18:37,2019-10-05 03:18:42
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:18:42,2019-10-05 03:18:46
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:18:46,2019-10-05 03:18:49
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:18:49,2019-10-05 03:18:52
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:18:52,2019-10-05 03:18:56
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:18:56,2019-10-05 03:18:59
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:18:59,2019-10-05 03:19:05
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:19:05,2019-10-05 03:19:09
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:19:09,2019-10-05 03:19:14
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:19:14,2019-10-05 03:19:18
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:19:15,2019-10-05 03:19:23
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:19:18,2019-10-05 03:19:22
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:19:22,2019-10-05 03:29:26
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:19:23,2019-10-05 03:19:35
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:19:30,2019-10-05 03:40:50
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:19:35,2019-10-05 03:19:41
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:19:41,2019-10-05 03:19:53
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:19:53,2019-10-05 03:19:57
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:19:57,2019-10-05 03:20:00
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:20:00,2019-10-05 03:20:26
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:20:26,2019-10-05 03:20:49
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:20:49,2019-10-05 03:20:54
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:20:54,2019-10-05 03:21:14
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:21:14,2019-10-05 03:21:19
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:21:19,2019-10-05 03:21:22
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:21:22,2019-10-05 03:21:29
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:21:29,2019-10-05 03:21:39
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:21:39,2019-10-05 03:21:42
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:21:42,2019-10-05 03:21:47
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:21:47,2019-10-05 03:21:51
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:21:51,2019-10-05 03:21:54
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:21:54,2019-10-05 03:23:00
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:23:00,2019-10-05 03:23:04
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:23:04,2019-10-05 03:23:07
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:23:08,2019-10-05 03:23:10
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:23:10,2019-10-05 03:23:14
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:23:14,2019-10-05 03:23:17
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:23:18,2019-10-05 03:23:30
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:23:30,2019-10-05 03:23:39
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:23:39,2019-10-05 03:23:45
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:23:45,2019-10-05 03:23:52
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:23:52,2019-10-05 03:24:20
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:24:21,2019-10-05 03:24:31
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:24:31,2019-10-05 03:24:35
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:24:35,2019-10-05 03:24:38
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:24:38,2019-10-05 03:24:41
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:24:41,2019-10-05 03:24:45
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:24:45,2019-10-05 03:26:31
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:26:31,2019-10-05 03:26:34
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:26:34,2019-10-05 03:26:38
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:26:38,2019-10-05 03:26:41
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:26:41,2019-10-05 03:26:46
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:26:46,2019-10-05 03:27:17
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:27:17,2019-10-05 03:30:57
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:29:26,2019-10-05 03:29:28
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:29:28,2019-10-05 03:29:47
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:29:47,2019-10-05 03:57:33
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:30:57,2019-10-05 03:31:00
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:31:00,2019-10-05 03:31:27
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:31:27,2019-10-05 03:31:50
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:31:50,2019-10-05 03:31:53
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:31:53,2019-10-05 03:31:56
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:31:56,2019-10-05 03:33:05
group.hotel.2019-10-03_13-12-01_01.mongo.csv,DeleteStaleCounts,2019-10-05 03:32:22,2019-10-05 03:33:59
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:33:05,2019-10-05 03:33:14
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:33:14,2019-10-05 03:33:17
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:33:17,2019-10-05 03:33:20
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:33:20,2019-10-05 03:33:25
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:33:25,2019-10-05 03:34:02
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoIndexConstructionTask,2019-10-05 03:33:59,2019-10-05 03:34:05
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:34:02,2019-10-05 03:34:05
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:34:05,2019-10-05 03:34:08
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:34:08,2019-10-05 03:34:11
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:34:11,2019-10-05 03:34:15
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:34:15,2019-10-05 03:34:19
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:34:19,2019-10-05 03:34:22
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:34:22,2019-10-05 03:36:19
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:36:19,2019-10-05 03:36:22
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:36:22,2019-10-05 03:36:25
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:36:25,2019-10-05 03:36:29
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:36:29,2019-10-05 03:36:44
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:36:44,2019-10-05 03:36:47
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:36:47,2019-10-05 03:36:51
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:36:51,2019-10-05 03:36:55
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:36:55,2019-10-05 03:37:35
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:37:35,2019-10-05 03:37:41
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:37:41,2019-10-05 03:37:51
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:37:51,2019-10-05 03:37:54
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:37:54,2019-10-05 03:37:58
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:37:58,2019-10-05 03:42:02
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:40:50,2019-10-05 03:42:59
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:42:02,2019-10-05 03:42:06
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:42:06,2019-10-05 03:42:12
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:42:12,2019-10-05 03:42:16
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:42:16,2019-10-05 03:42:23
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:42:23,2019-10-05 03:57:07
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:42:59,2019-10-05 03:43:03
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:43:03,2019-10-05 03:43:16
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:43:16,2019-10-05 03:43:21
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:43:21,2019-10-05 03:45:38
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:45:38,2019-10-05 03:45:41
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:45:42,2019-10-05 03:45:46
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:45:46,2019-10-05 03:45:49
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:45:49,2019-10-05 03:45:52
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:45:52,2019-10-05 03:46:46
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:46:46,2019-10-05 03:48:12
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:48:12,2019-10-05 03:49:22
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:49:22,2019-10-05 03:49:29
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:49:29,2019-10-05 03:49:47
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:49:47,2019-10-05 03:49:56
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:49:56,2019-10-05 03:50:00
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:50:00,2019-10-05 03:50:10
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:50:10,2019-10-05 03:50:13
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:50:13,2019-10-05 03:50:20
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:50:20,2019-10-05 03:50:34
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:50:34,2019-10-05 03:50:40
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:50:40,2019-10-05 03:50:51
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:50:51,2019-10-05 03:50:55
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:50:55,2019-10-05 03:51:04
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:51:04,2019-10-05 03:52:58
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:52:58,2019-10-05 03:59:25
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:57:07,2019-10-05 04:01:00
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:57:33,2019-10-05 03:57:37
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:57:37,2019-10-05 03:57:45
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:57:45,2019-10-05 03:57:50
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:57:50,2019-10-05 03:58:39
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:58:39,2019-10-05 03:58:42
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:58:42,2019-10-05 03:58:45
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:58:45,2019-10-05 03:58:47
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:58:47,2019-10-05 03:58:54
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:58:54,2019-10-05 03:58:57
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:58:57,2019-10-05 03:59:00
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:59:00,2019-10-05 03:59:04
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:59:05,2019-10-05 03:59:08
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:59:08,2019-10-05 03:59:11
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:59:11,2019-10-05 03:59:15
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:59:15,2019-10-05 03:59:19
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:59:19,2019-10-05 03:59:22
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:59:22,2019-10-05 03:59:25
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoDump,2019-10-05 03:59:25,2019-10-05 03:59:28
group.hotel.2019-10-03_13-12-01_01.mongo.csv,ExtractStaleCounts,2019-10-05 04:01:00,2019-10-05 04:12:00
group.hotel.2019-10-03_13-12-01_01.mongo.csv,DeleteStaleCounts,2019-10-05 04:12:00,2019-10-05 04:14:27
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoIndexConstructionTask,2019-10-05 04:14:27,2019-10-05 04:14:32
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoIndexConstructionTask,2019-10-05 04:14:27,2019-10-05 04:14:32
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoIndexConstructionTask,2019-10-05 04:14:27,2019-10-05 04:14:32
group.hotel.2019-10-03_13-12-01_01.mongo.csv,MongoIndexConstructionTask,2019-10-05 04:14:27,2019-10-05 04:14:32
group.hotel.2019-10-26_19-20-01_01.mongo.csv,AllTasks,2019-10-27 13:51:09,2019-10-28 09:04:37
group.hotel.2019-10-26_19-20-01_01.mongo.csv,CategorySentimentTask,2019-10-27 13:51:30,2019-10-27 13:51:30
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MatchIncDumpTask,2019-10-27 13:51:30,2019-10-27 13:51:55
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MgmtResponseIncDumpTask,2019-10-27 13:51:30,2019-10-27 13:53:34
group.hotel.2019-10-26_19-20-01_01.mongo.csv,ReviewIncDumpTask,2019-10-27 13:51:30,2019-10-27 13:51:49
group.hotel.2019-10-26_19-20-01_01.mongo.csv,IntermedIncClustersTask,2019-10-27 13:51:49,2019-10-27 13:52:34
group.hotel.2019-10-26_19-20-01_01.mongo.csv,IntermedIncClustersTask,2019-10-27 13:53:34,2019-10-27 13:55:19
group.hotel.2019-10-26_19-20-01_01.mongo.csv,IncClustersTask,2019-10-27 13:55:19,2019-10-27 13:55:46
group.hotel.2019-10-26_19-20-01_01.mongo.csv,IncJoinTask,2019-10-27 13:55:46,2019-10-27 14:18:18
group.hotel.2019-10-26_19-20-01_01.mongo.csv,IncJoinTask,2019-10-27 13:55:46,2019-10-27 14:05:05
group.hotel.2019-10-26_19-20-01_01.mongo.csv,ClusterCategorySwapColumns,2019-10-27 14:18:18,2019-10-27 14:28:02
group.hotel.2019-10-26_19-20-01_01.mongo.csv,ClusterCategoryEnrichMatchesWithSourceId,2019-10-27 14:28:02,2019-10-27 14:47:36
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MapCategoryReduceBuild,2019-10-27 14:47:36,2019-10-27 15:20:35
group.hotel.2019-10-26_19-20-01_01.mongo.csv,TransformMap,2019-10-27 15:20:35,2019-10-27 15:46:14
group.hotel.2019-10-26_19-20-01_01.mongo.csv,UpdateMongoRed,2019-10-27 15:46:14,2019-10-27 16:16:49
group.hotel.2019-10-26_19-20-01_01.mongo.csv,CreateMongoIndex,2019-10-27 16:16:49,2019-10-27 16:16:53
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoIndexConstructionTask,2019-10-27 16:16:53,2019-10-27 16:16:57
group.hotel.2019-10-26_19-20-01_01.mongo.csv,ClusterCategorySwapColumns,2019-10-27 16:50:52,2019-10-27 17:01:42
group.hotel.2019-10-26_19-20-01_01.mongo.csv,PreGroupTask,2019-10-27 16:50:52,2019-10-27 17:33:57
group.hotel.2019-10-26_19-20-01_01.mongo.csv,ClusterCategoryEnrichMatchesWithSourceId,2019-10-27 17:01:42,2019-10-27 17:49:27
group.hotel.2019-10-26_19-20-01_01.mongo.csv,GroupTTask,2019-10-27 17:33:57,2019-10-27 17:37:46
group.hotel.2019-10-26_19-20-01_01.mongo.csv,IndexFileTask,2019-10-27 17:37:46,2019-10-27 17:38:03
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MapCategoryReduceBuild,2019-10-27 17:49:27,2019-10-27 20:12:11
group.hotel.2019-10-26_19-20-01_01.mongo.csv,TransformMap,2019-10-27 20:12:11,2019-10-28 01:16:50
group.hotel.2019-10-26_19-20-01_01.mongo.csv,GroupCategoryAggregateGroups,2019-10-27 20:12:11,2019-10-28 01:41:52
group.hotel.2019-10-26_19-20-01_01.mongo.csv,UpdateMongoRed,2019-10-28 01:16:50,2019-10-28 06:12:21
group.hotel.2019-10-26_19-20-01_01.mongo.csv,TransformMap,2019-10-28 01:41:53,2019-10-28 04:08:47
group.hotel.2019-10-26_19-20-01_01.mongo.csv,UpdateMongoRed,2019-10-28 04:08:47,2019-10-28 08:05:22
group.hotel.2019-10-26_19-20-01_01.mongo.csv,CreateMongoIndex,2019-10-28 06:12:21,2019-10-28 06:12:27
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:12:21,2019-10-28 06:12:24
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:12:21,2019-10-28 06:12:25
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:12:21,2019-10-28 06:12:24
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:12:24,2019-10-28 06:12:29
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:12:25,2019-10-28 06:12:27
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:12:25,2019-10-28 06:12:29
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:12:27,2019-10-28 06:12:30
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:12:29,2019-10-28 06:12:33
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:12:29,2019-10-28 06:12:32
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:12:30,2019-10-28 06:12:33
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:12:32,2019-10-28 06:12:38
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:12:33,2019-10-28 06:12:35
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:12:33,2019-10-28 06:12:37
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:12:35,2019-10-28 06:12:38
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:12:37,2019-10-28 06:12:40
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:12:38,2019-10-28 06:12:42
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:12:38,2019-10-28 06:12:41
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:12:40,2019-10-28 06:12:43
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:12:41,2019-10-28 06:12:54
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:12:42,2019-10-28 06:12:45
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:12:43,2019-10-28 06:13:42
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:12:45,2019-10-28 06:13:01
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:12:54,2019-10-28 06:12:57
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:12:57,2019-10-28 06:13:20
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:13:01,2019-10-28 06:13:04
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:13:04,2019-10-28 06:13:09
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:13:09,2019-10-28 06:13:12
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:13:12,2019-10-28 06:59:18
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:13:20,2019-10-28 06:13:55
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:13:42,2019-10-28 06:13:45
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:13:45,2019-10-28 06:13:48
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:13:48,2019-10-28 06:13:51
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:13:51,2019-10-28 06:13:53
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:13:53,2019-10-28 06:13:57
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:13:55,2019-10-28 06:13:58
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:13:57,2019-10-28 06:20:56
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:13:58,2019-10-28 06:14:02
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:14:02,2019-10-28 06:14:14
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:14:15,2019-10-28 06:14:18
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:14:18,2019-10-28 06:14:20
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:14:20,2019-10-28 06:14:24
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:14:24,2019-10-28 06:14:32
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:14:32,2019-10-28 06:14:36
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:14:36,2019-10-28 06:14:39
group.hotel.2019-10-26_19-20-01_01.mongo.csv,MongoDump,2019-10-28 06:14:39,2019-10-28 06:14:43
